adname,cityname,location,name,type
海淀区,北京市,116.23014#39.929634,新华物流,生活服务;物流速递;物流速递
海淀区,北京市,116.360113#39.989101,中国移动(科大营业厅),生活服务;电讯营业厅;中国移动营业厅|购物服务;家电电子卖场;手机销售
海淀区,北京市,116.333212#39.927651,丸美(甘家口百货三里河店),购物服务;个人用品/化妆品店;其它个人用品店
海淀区,北京市,116.226447#39.956345,停车场(出入口),交通设施服务;停车场;停车场出入口
海淀区,北京市,116.287936#39.917041,朱各庄小区西区(东3门),通行设施;临街院门;临街院门
海淀区,北京市,116.368125#39.967482,中国电信(爱科海讯北太平桥合作厅),生活服务;电讯营业厅;中国电信营业厅
海淀区,北京市,116.375401#40.039461,东升文体公园-公共厕所,公共设施;公共厕所;公共厕所
海淀区,北京市,116.307828#39.957495,厂洼社区劳动和社会保障工作站,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
海淀区,北京市,116.343468#40.030556,电脑维修数码冲印,生活服务;摄影冲印店;摄影冲印
海淀区,北京市,116.356985#39.950052,文慧园斜街与滨河路交叉口,地名地址信息;交通地名;路口名
海淀区,北京市,116.276802#39.928833,手机大卖场,购物服务;家电电子卖场;手机销售
海淀区,北京市,116.313606#40.053117,阿英小菜馆(西二旗店),餐饮服务;餐饮相关场所;餐饮相关
海淀区,北京市,116.280379#39.900712,北京五棵松今日家园巧遇公寓,住宿服务;住宿服务相关;住宿服务相关
海淀区,北京市,116.345812#40.031868,北京市清河中学,科教文化服务;学校;中学
海淀区,北京市,116.366754#40.064274,建材城翡丽华庭(西南门),通行设施;建筑物门;建筑物门
海淀区,北京市,116.358505#39.951213,文慧园西路-占道停车场,交通设施服务;停车场;停车场相关
海淀区,北京市,116.277146#40.029235,时尚帽店(中发百旺商城),购物服务;服装鞋帽皮具店;服装鞋帽皮具店
海淀区,北京市,116.262797#40.024169,三〇九医院干部医疗保健楼,医疗保健服务;综合医院;三级甲等医院
海淀区,北京市,116.163315#40.034248,北京漪林桐菲采摘园,体育休闲服务;休闲场所;采摘园
海淀区,北京市,116.302166#39.964763,停车场(阳春光华家园枫树园东南),交通设施服务;停车场;公共停车场
海淀区,北京市,116.292752#40.023752,会娱乐更快乐,体育休闲服务;娱乐场所;KTV
海淀区,北京市,116.358773#39.950816,北京和家宾馆(西直门店),住宿服务;宾馆酒店;经济型连锁酒店
海淀区,北京市,116.330692#40.043288,北京市燕华安汽车检测设备计量检定站,政府机构及社会团体;公检法机构;公证鉴定机构
海淀区,北京市,116.333094#39.935721,五矿发展(东北门),通行设施;临街院门;临街院正门
海淀区,北京市,116.280665#39.910677,男洗手间(乐视体育生态中心玉渊潭南路),公共设施;公共厕所;男洗手间
海淀区,北京市,116.341205#40.002336,北京林业大学浴室,生活服务;洗浴推拿场所;洗浴推拿场所
海淀区,北京市,116.324686#39.934249,主语国际中心(中国电工大厦),商务住宅;楼宇;商务写字楼
海淀区,北京市,116.236011#40.074839,堡莱屋炸鸡汉堡,餐饮服务;外国餐厅;西餐厅(综合风味)
海淀区,北京市,116.293638#39.99414,中澳国际中医药研发中心,科教文化服务;科研机构;科研机构
海淀区,北京市,116.335661#39.975661,星光大道创意工作室(北门),通行设施;临街院门;临街院正门
海淀区,北京市,116.349718#40.038238,打印复印,生活服务;生活服务场所;生活服务场所
海淀区,北京市,116.327302#39.98667,科汇社区(西1门),通行设施;临街院门;临街院门
海淀区,北京市,116.264447#39.925886,永景园(东门),通行设施;临街院门;临街院正门
海淀区,北京市,116.3028#39.9613,停车场(泉宗南路),交通设施服务;停车场;公共停车场
海淀区,北京市,116.365005#39.995003,二里庄南口(公交站),交通设施服务;公交车站;公交车站相关
海淀区,北京市,116.318245#39.982684,中关村826号楼-一单元,地名地址信息;门牌信息;门牌信息
海淀区,北京市,116.277439#39.906742,中国农业银行ATM(解放军总医院301医院门诊楼),金融保险服务;自动提款机;中国农业银行ATM
海淀区,北京市,116.256725#39.913528,玉泉路16号院318号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.330038#40.007562,清华大学苏世民书院,科教文化服务;学校;高等院校
海淀区,北京市,116.29068#39.996006,中直机关医院-急诊,医疗保健服务;综合医院;综合医院
海淀区,北京市,116.325132#39.905046,会城门路,地名地址信息;交通地名;道路名
海淀区,北京市,116.276582#40.029059,King&king(中发百旺商城),购物服务;专卖店;儿童用品店
海淀区,北京市,116.305904#40.04796,瑞萨半导体北京有限公司职工宿舍区(东南1门),通行设施;临街院门;临街院正门
海淀区,北京市,116.310911#40.02806,高氏麻辣烫(聚天香美食城),餐饮服务;中餐厅;特色/地方风味餐厅
海淀区,北京市,116.362137#39.967861,北三环中路入口(北三环方向),地名地址信息;交通地名;城市快速路入口
海淀区,北京市,116.350972#40.02971,西三旗街道信访接待室,政府机构及社会团体;政府机关;乡镇级政府及事业单位
海淀区,北京市,116.316763#39.964929,东方金仪投资有限公司,金融保险服务;金融保险服务机构;金融保险机构
海淀区,北京市,116.2987#40.02493,中国工商银行离行式自助银行(北京分行中关村支行农大南路),金融保险服务;自动提款机;中国工商银行ATM
海淀区,北京市,116.21531#40.099836,全家福(上庄家园西路),餐饮服务;中餐厅;中餐厅
海淀区,北京市,116.329776#39.926721,甘家口北街与阜成路北一街交叉口,地名地址信息;交通地名;路口名
海淀区,北京市,116.304826#39.9881,磁福酒楼(北大西门店),餐饮服务;中餐厅;综合酒楼
海淀区,北京市,116.313081#39.967493,大华天坛大厦(北门),通行设施;临街院门;临街院正门
海淀区,北京市,116.243866#40.03502,烟酒茶超市(韩家川店),购物服务;专卖店;烟酒专卖店
海淀区,北京市,116.365335#39.994829,英大财险定损中心,金融保险服务;金融保险服务机构;金融保险机构
海淀区,北京市,116.330776#40.037881,清上园2号停车场,交通设施服务;停车场;专用停车场
海淀区,北京市,116.219716#40.076462,及第公寓,住宿服务;住宿服务相关;住宿服务相关
海淀区,北京市,116.259378#39.917822,聚朋会友棋牌台球,体育休闲服务;运动场馆;台球厅
海淀区,北京市,116.304161#39.908295,翠微大厦写字楼(正门),通行设施;建筑物门;建筑物正门
海淀区,北京市,116.353206#39.977308,久食久美食广场,餐饮服务;中餐厅;综合酒楼
海淀区,北京市,116.303284#40.044595,汇苑开拓大厦停车场(入口),交通设施服务;停车场;停车场入口
海淀区,北京市,116.311067#39.957069,骏朗眼镜(北京理工大学店),购物服务;专卖店;眼镜店
海淀区,北京市,116.253548#39.931282,中亿眼镜,购物服务;专卖店;眼镜店
海淀区,北京市,116.310511#39.90849,五棵松桥出口(西三环中路北向),地名地址信息;交通地名;城市快速路出口
海淀区,北京市,116.323256#39.946784,雅菲咖啡,餐饮服务;咖啡厅;咖啡厅
海淀区,北京市,116.28839#39.926225,停车场(恩济庄缘东南),交通设施服务;停车场;路边停车场
海淀区,北京市,116.260303#39.930309,凯宾科技大厦A座(西门),通行设施;建筑物门;建筑物门
海淀区,北京市,116.193687#39.995598,香山游览索道售票处,生活服务;售票处;公园景点售票处
海淀区,北京市,116.301201#39.908344,秀域(公主坟店),生活服务;美容美发店;美容美发店
海淀区,北京市,116.335343#39.946964,国家知识产权局知识产权出版社,科教文化服务;传媒机构;出版社
海淀区,北京市,116.333524#39.992414,展望眼镜(五道口店),购物服务;专卖店;眼镜店
海淀区,北京市,116.338336#39.962191,绿野星踪西部碗碗香拉面(皂君庙店),餐饮服务;中餐厅;清真菜馆
海淀区,北京市,116.311436#40.028984,嘉艺珠宝(华联商厦),购物服务;专卖店;珠宝首饰工艺品
海淀区,北京市,116.349595#40.009206,768创意产业园B座,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.284158#40.004336,国际关系学院润贤楼,商务住宅;住宅区;宿舍
海淀区,北京市,116.370036#39.975033,健安西路与北太平庄路交叉口,地名地址信息;交通地名;路口名
海淀区,北京市,116.341511#39.964425,办公椅(华杰大厦),室内设施;室内设施;室内设施
海淀区,北京市,116.341857#39.964451,办公桌(华杰大厦),室内设施;室内设施;室内设施
海淀区,北京市,116.368565#39.979478,停车场(出口),交通设施服务;停车场;停车场出口
海淀区,北京市,116.276206#40.028872,森达,购物服务;服装鞋帽皮具店;品牌鞋店
海淀区,北京市,116.35379#39.95263,非极文化摄影工作室,生活服务;摄影冲印店;摄影冲印
海淀区,北京市,116.305854#39.915234,翠微路4号院9栋地下停车库,交通设施服务;停车场;停车场相关
海淀区,北京市,116.286986#39.954892,西华堂,购物服务;超级市场;超市
海淀区,北京市,116.265814#40.037458,国家电网汽车充电站,汽车服务;充电站;充电站
海淀区,北京市,116.323324#39.966299,水孩儿童装(华宇时尚店),购物服务;专卖店;儿童用品店
海淀区,北京市,116.310656#39.999944,圆明园地铁站B东北口,交通设施服务;地铁站;出入口
海淀区,北京市,116.293238#39.92108,恩济花园1号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.311826#39.964409,海淀街道三义庙社区计划生育协会会员之家,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关
海淀区,北京市,116.337243#39.958196,战龙新世界网吧,体育休闲服务;娱乐场所;网吧
海淀区,北京市,116.302053#40.053531,北京惠天文化传播有限公司,科教文化服务;传媒机构;传媒机构
海淀区,北京市,116.355289#39.990191,北京科技大学学院路校区主席像,风景名胜;风景名胜相关;旅游景点
海淀区,北京市,116.306856#39.976173,北京科发源植发医院,医疗保健服务;专科医院;整形美容
海淀区,北京市,116.322172#40.023971,北京体育大学体育传媒系(南门),通行设施;建筑物门;建筑物正门
海淀区,北京市,116.352485#39.97394,链家(蓟门东里店),生活服务;中介机构;中介机构
海淀区,北京市,116.28121#39.918381,老干部综合保障楼,商务住宅;楼宇;商务写字楼
海淀区,北京市,116.333864#39.926239,北方朗悦酒店停车场,交通设施服务;停车场;公共停车场
海淀区,北京市,116.298606#40.050255,北京市海淀区上地西路上地九街西口至上地十街西口段,道路附属设施;警示信息;违章停车
海淀区,北京市,116.33292#39.928272,中建大厦A座(南门),通行设施;临街院门;临街院门
海淀区,北京市,116.331408#39.924908,筑龙网,公司企业;公司;网络科技
海淀区,北京市,116.350237#39.943685,欧亚凯盛贸易,公司企业;公司企业;公司企业
海淀区,北京市,116.303132#39.96742,小南庄28号楼-4单元,地名地址信息;门牌信息;门牌信息
海淀区,北京市,116.326965#39.976577,中关村南小区(东门),通行设施;临街院门;临街院门
海淀区,北京市,116.30953#39.94565,菜鸟驿站(法兰菲葡萄酒便利店),生活服务;物流速递;物流速递
海淀区,北京市,116.281054#39.945961,佳通轮胎,汽车服务;汽车配件销售;汽车配件销售
海淀区,北京市,116.218406#40.033594,武林传奇跆拳道(冷泉早市店),体育休闲服务;运动场馆;跆拳道场馆
海淀区,北京市,116.378346#39.971361,好牙医云门诊-仁德口腔门诊部,医疗保健服务;专科医院;口腔医院
海淀区,北京市,116.282888#39.914958,招商银行24小时自助银行(北京西翠路支行),金融保险服务;自动提款机;招商银行ATM
海淀区,北京市,116.326466#39.897571,德邦(莲花池东路辅路),生活服务;物流速递;物流速递
海淀区,北京市,116.279937#39.922896,中学生周刊9点学生记者通讯中心北京市六一中学通讯站,科教文化服务;传媒机构;传媒机构
海淀区,北京市,116.311518#39.959472,小麦公社(校园西路),生活服务;生活服务场所;生活服务场所
海淀区,北京市,116.284378#39.930655,通程泛华,公司企业;公司;公司
海淀区,北京市,116.280941#39.952335,中国银行(北京世纪城支行),金融保险服务;银行;中国银行
海淀区,北京市,116.320871#39.953344,江边城外烤全鱼(魏公村店),餐饮服务;中餐厅;特色/地方风味餐厅
海淀区,北京市,116.302306#39.932859,报刊亭,公共设施;报刊亭;报刊亭
海淀区,北京市,116.306279#39.978338,中国工商银行24小时自助银行(北京苏州街支行),金融保险服务;自动提款机;中国工商银行ATM
海淀区,北京市,116.334885#39.992416,叁艾特空间,住宿服务;旅馆招待所;旅馆招待所
海淀区,北京市,116.322817#40.017869,体大颐清园-青少年活动室,科教文化服务;科教文化场所;科教文化场所
